App	IGID	Injection Model	Masked: Error was never read	Masked: Write before read	Masked: other reasons	DUE: Timeout	DUE: Non Zero Exit Status	Pot DUE: Masked but Kernel Error	Pot DUE: SDC but Kernel Error	Pot DUE: Different Error Message	Pot DUE: Error Message in Standard Output	Pot DUE: Stderr is different	Pot DUE:Stderr is different, but dmesg recorded	Pot DUE: Standard output is different, but dmesg recorded	Pot DUE: Output file is different, but dmesg recorded	Pot DUE: App specific check failed, but dmesg recorded	Pot DUE: Xid 43 recorded in dmesg	SDC: Standard output is different	SDC: Output file is different	SDC: App specific check failed	Uncategorized
sample-tool	gp	FLIP_SINGLE_BIT	0	0	1484	269	0	0	0	0	0	0	0	78	0	0	0	160	0	0
FLIP_TWO_BITS	0	0	1050	620	0	0	0	0	0	0	0	69	0	0	0	142	0	0
RANDOM_VALUE	0	0	547	720	0	0	0	0	0	0	0	97	0	0	0	408	0	0
ZERO_VALUE	0	0	899	523	0	0	0	0	0	0	0	72	0	0	0	207	0	0
fp32	FLIP_SINGLE_BIT	0	0	1026	439	0	0	0	0	0	0	0	0	0	0	0	162	0	0
FLIP_TWO_BITS	0	0	981	410	0	0	0	0	0	0	0	0	0	0	0	155	0	0
RANDOM_VALUE	0	0	749	132	0	0	0	0	0	0	0	0	0	0	0	586	0	0
ZERO_VALUE	0	0	1223	10	0	0	0	0	0	0	0	0	0	0	0	233	0	0
