App	IGID	Injection Model	Num Jobs	Total Runtime	Total Runtime without Timeouts
sample-tool	gp	FLIP_SINGLE_BIT	1991	81414.03702199996	65460.91221500002
FLIP_TWO_BITS	1882	95248.79143100009	43789.394726000064
RANDOM_VALUE	1772	96377.48672899985	35020.581413999964
ZERO_VALUE	1703	80630.22481400007	38764.638358000026
fp32	FLIP_SINGLE_BIT	1629	79013.08634399965	38362.179973000006
FLIP_TWO_BITS	1547	76973.6870439999	36809.62902300003
RANDOM_VALUE	1470	62297.86481300012	49977.59805400006
ZERO_VALUE	1470	56756.639016000096	56655.8769260001
